ID,Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),CO2 Emissions(g/km)
4640,CHRYSLER,300 AWD FFV,FULL-SIZE,3.6,6,A8,X,12.8,8.7,258
4641,CHRYSLER,300 AWD FFV,FULL-SIZE,3.6,6,A8,E,17.6,12,248
4642,CHRYSLER,PACIFICA,MINIVAN,3.6,6,A9,X,12.9,8.4,259
4643,CHRYSLER,PACIFICA (Stop-Start),MINIVAN,3.6,6,A9,X,12.4,8.4,249
4644,DODGE,CHALLENGER,MID-SIZE,3.6,6,A8,X,12.4,7.8,242
4645,DODGE,CHALLENGER,MID-SIZE,5.7,8,M6,Z,15.6,10.1,307
4646,DODGE,CHALLENGER,MID-SIZE,6.4,8,M6,Z,16.7,10.4,325
4647,DODGE,CHALLENGER (MDS),MID-SIZE,5.7,8,A8,X,14.7,9.4,289
4648,DODGE,CHALLENGER (MDS),MID-SIZE,6.4,8,A8,Z,15.6,9.6,302
4649,DODGE,CHALLENGER GT AWD,MID-SIZE,3.6,6,A8,X,12.8,8.7,258
4650,DODGE,CHALLENGER GT AWD FFV,MID-SIZE,3.6,6,A8,X,12.8,8.7,258
4651,DODGE,CHALLENGER GT AWD FFV,MID-SIZE,3.6,6,A8,E,17.6,12,248
4652,DODGE,CHALLENGER SRT,MID-SIZE,6.4,8,M6,Z,16.7,10.4,325
4653,DODGE,CHALLENGER SRT (MDS),MID-SIZE,6.4,8,A8,Z,15.6,9.6,302
4654,DODGE,CHALLENGER SRT DEMON,MID-SIZE,6.2,8,A8,Z,17.6,10.7,339
4655,DODGE,CHALLENGER SRT HELLCAT,MID-SIZE,6.2,8,A8,Z,17.6,10.7,339
4656,DODGE,CHALLENGER SRT HELLCAT,MID-SIZE,6.2,8,M6,Z,18.1,11.4,352
4657,DODGE,CHARGER,FULL-SIZE,3.6,6,A5,X,13.7,9,271
4658,DODGE,CHARGER FFV,FULL-SIZE,3.6,6,A5,X,13.7,9,271
4659,DODGE,CHARGER FFV,FULL-SIZE,3.6,6,A5,E,18.9,12.7,268
4660,DODGE,CHARGER,FULL-SIZE,3.6,6,A8,X,12.4,7.8,242
4661,DODGE,CHARGER FFV,FULL-SIZE,3.6,6,A8,X,12.4,7.8,242
4662,DODGE,CHARGER FFV,FULL-SIZE,3.6,6,A8,E,17.1,10.6,234
4663,DODGE,CHARGER (MDS),FULL-SIZE,5.7,8,A5,X,15.6,9.7,302
4664,DODGE,CHARGER (MDS),FULL-SIZE,5.7,8,A8,X,14.7,9.4,289
4665,DODGE,CHARGER (MDS),FULL-SIZE,6.4,8,A8,Z,15.6,9.6,302
4666,DODGE,CHARGER AWD,FULL-SIZE,3.6,6,A8,X,12.8,8.7,258
4667,DODGE,CHARGER AWD FFV,FULL-SIZE,3.6,6,A8,X,12.8,8.7,258
4668,DODGE,CHARGER AWD FFV,FULL-SIZE,3.6,6,A8,E,17.6,12,248
4669,DODGE,CHARGER AWD (MDS),FULL-SIZE,5.7,8,A5,X,16,10.1,312
4670,DODGE,CHARGER SRT (MDS),FULL-SIZE,6.4,8,A8,Z,15.6,9.6,302
4671,DODGE,CHARGER SRT HELLCAT,FULL-SIZE,6.2,8,A8,Z,17.6,10.7,339
4672,DODGE,DURANGO AWD,SUV - STANDARD,3.6,6,A8,X,12.7,9.6,265
4673,DODGE,DURANGO AWD,SUV - STANDARD,5.7,8,A8,X,16.7,10.9,331
4674,DODGE,DURANGO AWD SRT,SUV - STANDARD,6.4,8,A8,Z,18.3,12.2,363
4675,DODGE,GRAND CARAVAN FFV,MINIVAN,3.6,6,A6,X,13.7,9.4,276
4676,DODGE,GRAND CARAVAN FFV,MINIVAN,3.6,6,A6,E,19.4,13.3,274
4677,DODGE,JOURNEY,SUV - SMALL,2.4,4,A4,X,12.7,9.2,261
4678,DODGE,JOURNEY FFV,SUV - SMALL,3.6,6,A6,X,14.2,9.5,284
4679,DODGE,JOURNEY FFV,SUV - SMALL,3.6,6,A6,E,19.1,13.2,274
4680,DODGE,JOURNEY AWD,SUV - SMALL,3.6,6,A6,X,14.5,10,292
4681,FIAT,124 SPIDER,TWO-SEATER,1.4,4,A6,X,9.3,6.5,187
4682,FIAT,124 SPIDER,TWO-SEATER,1.4,4,M6,X,9,6.7,185
4683,FIAT,500,MINICOMPACT,1.4,4,A6,X,9.7,7.4,202
4684,FIAT,500,MINICOMPACT,1.4,4,M5,X,8.4,7,182
4685,FIAT,500 ABARTH,MINICOMPACT,1.4,4,A6,X,9.7,7.4,202
4686,FIAT,500 ABARTH,MINICOMPACT,1.4,4,M5,X,8.4,7,182
4687,FIAT,500L,STATION WAGON - SMALL,1.4,4,A6,X,10.7,7.9,221
4688,FIAT,500X,SUV - SMALL,1.4,4,M6,X,9.5,7.1,197
4689,FIAT,500X,SUV - SMALL,2.4,4,A9,X,10.7,7.8,220
4690,FIAT,500X AWD,SUV - SMALL,2.4,4,A9,X,11,8,226
4691,FORD,C-MAX HYBRID,FULL-SIZE,2,4,AV,X,5.7,6.2,138
4692,FORD,ECOSPORT,SUV - SMALL,1,3,AS6,X,8.6,8.1,195
4693,FORD,ECOSPORT AWD,SUV - SMALL,2,4,AS6,X,10.2,8,217
4694,FORD,EDGE,SUV - SMALL,2,4,AS6,X,11.5,8,233
4695,FORD,EDGE (Start/Stop),SUV - SMALL,2,4,AS6,X,11.3,8,231
4696,FORD,EDGE,SUV - SMALL,3.5,6,AS6,X,13.5,9.1,270
4697,FORD,EDGE AWD,SUV - SMALL,2,4,AS6,X,11.9,8.7,246
4698,FORD,EDGE AWD,SUV - SMALL,2.7,6,AS6,X,13.8,9.8,282
4699,FORD,EDGE AWD,SUV - SMALL,3.5,6,AS6,X,14.2,10.2,291
4700,FORD,ESCAPE,SUV - SMALL,1.5,4,AS6,X,10.2,7.8,214
4701,FORD,ESCAPE FFV,SUV - SMALL,2.5,4,AS6,X,11.1,8.1,229
4702,FORD,ESCAPE FFV,SUV - SMALL,2.5,4,AS6,E,15.2,10.9,219
4703,FORD,ESCAPE AWD,SUV - SMALL,1.5,4,AS6,X,10.7,8.3,226
4704,FORD,ESCAPE AWD,SUV - SMALL,2,4,AS6,X,11.5,8.8,241
4705,FORD,EXPEDITION 4X4,SUV - STANDARD,3.5,6,AS10,X,13.8,10.7,291
4706,FORD,EXPEDITION MAX 4X4,SUV - STANDARD,3.5,6,AS10,X,14.9,11.2,311
4707,FORD,EXPLORER,SUV - STANDARD,2.3,4,AS6,X,12.6,8.6,254
4708,FORD,EXPLORER FFV,SUV - STANDARD,3.5,6,AS6,X,13.9,9.8,283
4709,FORD,EXPLORER FFV,SUV - STANDARD,3.5,6,AS6,E,18.7,13,269
4710,FORD,EXPLORER AWD,SUV - STANDARD,2.3,4,AS6,X,13.1,9.2,267
4711,FORD,EXPLORER AWD,SUV - STANDARD,3.5,6,AS6,X,14.8,10.7,305
4712,FORD,EXPLORER FFV AWD,SUV - STANDARD,3.5,6,AS6,X,14.5,10.6,299
4713,FORD,EXPLORER FFV AWD,SUV - STANDARD,3.5,6,AS6,E,19.7,14.3,288
4714,FORD,F-150,PICKUP TRUCK - STANDARD,2.7,6,AS10,X,11.9,9,249
4715,FORD,F-150 (LT Tire Pkg),PICKUP TRUCK - STANDARD,2.7,6,AS10,X,12,9.4,253
4716,FORD,F-150 (Payload Pkg),PICKUP TRUCK - STANDARD,2.7,6,AS10,X,12.3,9.4,258
4717,FORD,F-150,PICKUP TRUCK - STANDARD,3,6,AS10,D,10.8,8,256
4718,FORD,F-150 (LT Tire Pkg),PICKUP TRUCK - STANDARD,3,6,AS10,D,10.8,8.4,260
4719,FORD,F-150,PICKUP TRUCK - STANDARD,3.3,6,AS6,X,12.3,9.4,259
4720,FORD,F-150 FFV,PICKUP TRUCK - STANDARD,3.3,6,AS6,X,12.3,9.3,257
4721,FORD,F-150 FFV,PICKUP TRUCK - STANDARD,3.3,6,AS6,E,16.8,12.7,248
4722,FORD,F-150 (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.3,6,AS6,X,12.4,9.8,263
4723,FORD,F-150 FFV (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.3,6,AS6,X,12.4,9.8,263
4724,FORD,F-150 FFV (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.3,6,AS6,E,16.8,12.7,248
4725,FORD,F-150,PICKUP TRUCK - STANDARD,3.5,6,AS10,X,13.6,10.1,282
4726,FORD,F-150 (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.5,6,AS10,X,13.6,10.7,288
4727,FORD,F-150 (Payload Pkg),PICKUP TRUCK - STANDARD,3.5,6,AS10,X,13.7,11.2,293
4728,FORD,F-150,PICKUP TRUCK - STANDARD,5,8,AS10,X,14.1,10.4,292
4729,FORD,F-150 FFV,PICKUP TRUCK - STANDARD,5,8,AS10,X,13.9,10.2,286
4730,FORD,F-150 FFV,PICKUP TRUCK - STANDARD,5,8,AS10,E,20.2,14,288
4731,FORD,F-150 (LT Tire Pkg),PICKUP TRUCK - STANDARD,5,8,AS10,X,14.7,11.2,308
4732,FORD,F-150 FFV (LT Tire Pkg),PICKUP TRUCK - STANDARD,5,8,AS10,X,14.7,11.2,307
4733,FORD,F-150 FFV (LT Tire Pkg),PICKUP TRUCK - STANDARD,5,8,AS10,E,20.2,14,288
4734,FORD,F-150 (Payload Pkg),PICKUP TRUCK - STANDARD,5,8,AS10,X,14.7,11.8,324
4735,FORD,F-150 FFV (Payload Pkg),PICKUP TRUCK - STANDARD,5,8,AS10,X,14.7,11.8,323
4736,FORD,F-150 FFV (Payload Pkg),PICKUP TRUCK - STANDARD,5,8,AS10,E,20.3,14,288
4737,FORD,F-150 4X4,PICKUP TRUCK - STANDARD,2.7,6,AS10,X,12.6,9.8,265
4738,FORD,F-150 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,2.7,6,AS10,X,13.1,10.2,277
4739,FORD,F-150 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,2.7,6,AS10,X,13.1,9.8,272
4740,FORD,F-150 4X4,PICKUP TRUCK - STANDARD,3,6,AS10,D,11.8,9.3,288
4741,FORD,F-150 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,3,6,AS10,D,11.8,9.3,288
4742,FORD,F-150 4X4 XL/XLT,PICKUP TRUCK - STANDARD,3,6,AS10,D,11.2,8.4,266
4743,FORD,F-150 4X4,PICKUP TRUCK - STANDARD,3.3,6,AS6,X,13,10.3,277
4744,FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,3.3,6,AS6,X,12.9,10.2,273
4745,FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,3.3,6,AS6,E,17.6,13.7,263
4746,FORD,F-150 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.3,6,AS6,X,13.8,10.7,291
4747,FORD,F-150 FFV 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.3,6,AS6,X,13.8,10.7,291
4748,FORD,F-150 FFV 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.3,6,AS6,E,17.5,13.7,262
4749,FORD,F-150 4X4,PICKUP TRUCK - STANDARD,3.5,6,AS10,X,14.3,10.5,295
4750,FORD,F-150 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.5,6,AS10,X,14.4,10.6,297
4751,FORD,F-150 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,3.5,6,AS10,X,14.5,11.2,305
4752,FORD,F-150 4X4,PICKUP TRUCK - STANDARD,5,8,AS10,X,14.6,10.9,304
4753,FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,5,8,AS10,X,15.1,11,311
4754,FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,5,8,AS10,E,20,15.6,300
4755,FORD,F-150 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,5,8,AS10,X,14.7,11.8,324
4756,FORD,F-150 FFV 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,5,8,AS10,X,15.1,11.8,324
4757,FORD,F-150 FFV 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,5,8,AS10,E,20,15.6,300
4758,FORD,F-150 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,5,8,AS10,X,15.7,12.4,334
4759,FORD,F-150 FFV 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,5,8,AS10,X,16.1,12.4,339
4760,FORD,F-150 FFV 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,5,8,AS10,E,21.4,17.2,325
4761,FORD,F-150 RAPTOR 4WD,PICKUP TRUCK - STANDARD,3.5,6,AS10,X,15.6,13.2,339
4762,FORD,FIESTA,SUBCOMPACT,1.6,4,AM6,X,8.6,6.4,179
4763,FORD,FIESTA,SUBCOMPACT,1.6,4,M5,X,8.6,6.7,182
4764,FORD,FIESTA ST,SUBCOMPACT,1.6,4,M6,X,9,7.1,192
4765,FORD,FLEX,SUV - STANDARD,3.5,6,AS6,X,14.7,10.2,298
4766,FORD,FLEX AWD,SUV - STANDARD,3.5,6,AS6,X,14.7,10.7,303
4767,FORD,FLEX AWD GTDI,SUV - STANDARD,3.5,6,AS6,X,15.7,11.2,322
4768,FORD,FOCUS,COMPACT,1,3,AS6,X,8.5,6.2,176
4769,FORD,FOCUS,COMPACT,1,3,M6,X,7.9,5.9,164
4770,FORD,FOCUS,COMPACT,2,4,AM6,X,8.9,6.1,179
4771,FORD,FOCUS,COMPACT,2,4,AS6,X,9.8,7,200
4772,FORD,FOCUS,COMPACT,2,4,M5,X,9.5,6.9,196
4773,FORD,FOCUS RS AWD,MID-SIZE,2.3,4,M6,Z,12.2,9,252
4774,FORD,FOCUS ST,MID-SIZE,2,4,M6,X,10.5,7.8,219
4775,FORD,FUSION,MID-SIZE,1.5,4,AS6,X,10,7,203
4776,FORD,FUSION,MID-SIZE,2,4,AS6,X,11.2,7.6,225
4777,FORD,FUSION,MID-SIZE,2.5,4,A6,X,11.3,7.4,223
4778,FORD,FUSION AWD,MID-SIZE,2,4,AS6,X,11.8,8.2,238
4779,FORD,FUSION AWD,MID-SIZE,2.7,6,AS6,X,13.8,9.1,277
4780,FORD,FUSION HYBRID,MID-SIZE,2,4,AV,X,5.5,5.6,131
4781,FORD,GT,TWO-SEATER,3.5,6,AM7,Z,20.4,13.1,403
4782,FORD,MUSTANG,SUBCOMPACT,2.3,4,AS10,X,11,7.4,219
4783,FORD,MUSTANG (Performance Pkg),SUBCOMPACT,2.3,4,AS10,X,11.8,8.1,236
4784,FORD,MUSTANG,SUBCOMPACT,2.3,4,M6,X,11,7.7,222
4785,FORD,MUSTANG (Performance Pkg),SUBCOMPACT,2.3,4,M6,X,11.8,8.4,240
4786,FORD,MUSTANG,SUBCOMPACT,5,8,AS10,X,15.1,9.3,291
4787,FORD,MUSTANG,SUBCOMPACT,5,8,M6,X,15.5,9.5,300
4788,FORD,MUSTANG CONVERTIBLE,SUBCOMPACT,2.3,4,AS10,X,11.8,8.2,238
4789,FORD,MUSTANG CONVERTIBLE,SUBCOMPACT,2.3,4,M6,X,11.8,8.4,240
4790,FORD,MUSTANG CONVERTIBLE,SUBCOMPACT,5,8,AS10,X,15.5,10,305
4791,FORD,SHELBY GT350 MUSTANG,SUBCOMPACT,5.2,8,M6,Z,17.2,11.3,341
4792,FORD,T-150 WAGON,VAN - PASSENGER,3.5,6,AS6,X,16.2,12.8,345
4793,FORD,T-150 WAGON,VAN - PASSENGER,3.7,6,AS6,X,16.8,13.1,354
4794,FORD,TAURUS FFV,FULL-SIZE,3.5,6,AS6,X,13.1,8.7,260
4795,FORD,TAURUS FFV,FULL-SIZE,3.5,6,AS6,E,17.6,11.7,249
4796,FORD,TAURUS AWD,FULL-SIZE,3.5,6,AS6,X,14.6,10,294
4797,FORD,TAURUS FFV AWD,FULL-SIZE,3.5,6,AS6,X,13.6,9.9,291
4798,FORD,TAURUS FFV AWD,FULL-SIZE,3.5,6,AS6,E,18.7,13.4,271
4799,FORD,TRANSIT CONNECT VAN FFV,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,X,11.9,8.7,244
4800,FORD,TRANSIT CONNECT VAN FFV,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,E,16.2,11.9,234
4801,FORD,TRANSIT CONNECT WAGON LWB FFV,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,X,12.3,8.8,251
4802,FORD,TRANSIT CONNECT WAGON LWB FFV,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,E,16.8,12.1,241
4803,GENESIS,G80 AWD,FULL-SIZE,3.3,6,AS8,Z,13.8,9.7,282
4804,GENESIS,G80 AWD,FULL-SIZE,3.8,6,AS8,X,13.4,9.6,276
4805,GENESIS,G80 AWD,FULL-SIZE,5,8,AS8,Z,15.6,10.4,312
4806,GENESIS,G90 AWD,FULL-SIZE,3.3,6,AS8,Z,13.7,9.7,279
4807,GENESIS,G90 AWD,FULL-SIZE,5,8,AS8,Z,15.2,10.2,306
4808,GMC,ACADIA,SUV - STANDARD,2.5,4,A6,X,11,9.2,239
4809,GMC,ACADIA,SUV - STANDARD,3.6,6,A6,X,13.1,9.4,268
4810,GMC,ACADIA AWD,SUV - STANDARD,2.5,4,A6,X,11.2,9.4,243
4811,GMC,ACADIA AWD,SUV - STANDARD,3.6,6,A6,X,13.5,9.5,275
4812,GMC,CANYON,PICKUP TRUCK - SMALL,2.5,4,A6,X,12.1,9.2,253
4813,GMC,CANYON,PICKUP TRUCK - SMALL,2.5,4,M6,X,11.9,9.2,251
4814,GMC,CANYON,PICKUP TRUCK - SMALL,2.8,4,A6,D,10.8,8,257
4815,GMC,CANYON,PICKUP TRUCK - SMALL,3.6,6,A8,X,13.4,9.6,274
4816,GMC,CANYON 4WD,PICKUP TRUCK - SMALL,2.5,4,A6,X,12.6,9.8,266
4817,GMC,CANYON 4WD,PICKUP TRUCK - SMALL,2.8,4,A6,D,12.1,8.3,279
4818,GMC,CANYON 4WD,PICKUP TRUCK - SMALL,3.6,6,A8,X,14.1,10,288
4819,GMC,SIERRA FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,X,13.4,10,278
4820,GMC,SIERRA FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,E,19.3,14.4,284
4821,GMC,SIERRA,PICKUP TRUCK - STANDARD,5.3,8,A6,X,14.6,10.3,298
4822,GMC,SIERRA FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,X,14.6,10.3,298
4823,GMC,SIERRA FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,E,19.7,13.9,283
4824,GMC,SIERRA,PICKUP TRUCK - STANDARD,5.3,8,A8,X,14.9,10.9,307
4825,GMC,SIERRA,PICKUP TRUCK - STANDARD,6.2,8,A8,Z,15.9,11.2,323
4826,GMC,SIERRA eASSIST,PICKUP TRUCK - STANDARD,5.3,8,A8,X,13.4,10,278
4827,GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,X,14.1,10.6,294
4828,GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,E,20.2,15.2,296
4829,GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,5.3,8,A6,X,15,10.7,307
4830,GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,X,15,10.7,307
4831,GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,E,21,15,309
4832,GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,5.3,8,A8,X,15.6,11.6,324
4833,GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,6.2,8,A8,Z,16,11.7,331
4834,GMC,SIERRA eASSIST 4WD,PICKUP TRUCK - STANDARD,5.3,8,A8,X,14.4,11.2,304
4835,GMC,TERRAIN,SUV - SMALL,1.5,4,A9,X,9.2,7.9,201
4836,GMC,TERRAIN,SUV - SMALL,1.6,4,A6,D,8.5,6,198
4837,GMC,TERRAIN AWD,SUV - SMALL,1.5,4,A9,X,9.6,8.3,210
4838,GMC,TERRAIN AWD,SUV - SMALL,1.6,4,A6,D,8.5,6.1,198
4839,GMC,TERRAIN AWD,SUV - SMALL,2,4,A9,Z,11.2,9,239
4840,GMC,YUKON,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,305
4841,GMC,YUKON FFV,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,305
4842,GMC,YUKON FFV,SUV - STANDARD,5.3,8,A6,E,19.8,13.9,285
4843,GMC,YUKON 4WD,SUV - STANDARD,5.3,8,A6,X,15.2,10.8,310
4844,GMC,YUKON 4WD FFV,SUV - STANDARD,5.3,8,A6,X,15.2,10.8,310
4845,GMC,YUKON 4WD FFV,SUV - STANDARD,5.3,8,A6,E,20.8,14.5,299
4846,GMC,YUKON 4WD,SUV - STANDARD,6.2,8,A10,Z,16.4,10.7,325
4847,GMC,YUKON XL,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,305
4848,GMC,YUKON XL FFV,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,305
4849,GMC,YUKON XL FFV,SUV - STANDARD,5.3,8,A6,E,19.8,13.9,285
4850,GMC,YUKON XL 4WD,SUV - STANDARD,5.3,8,A6,X,15.3,10.9,313
4851,GMC,YUKON XL 4WD FFV,SUV - STANDARD,5.3,8,A6,X,15.3,10.9,312
4852,GMC,YUKON XL 4WD FFV,SUV - STANDARD,5.3,8,A6,E,22.3,15.7,321
4853,GMC,YUKON XL 4WD,SUV - STANDARD,6.2,8,A10,Z,17.1,11.3,340
4854,HONDA,ACCORD,FULL-SIZE,1.5,4,AV,X,7.9,6.3,168
4855,HONDA,ACCORD,FULL-SIZE,1.5,4,AV7,X,8.2,6.8,177
4856,HONDA,ACCORD,FULL-SIZE,1.5,4,M6,X,8.9,6.7,185
4857,HONDA,ACCORD,FULL-SIZE,2,4,M6,X,10.7,7.3,214
4858,HONDA,ACCORD SPORT/TOURING,MID-SIZE,2,4,AS10,X,10.4,7.4,211
4859,HONDA,ACCORD HYBRID,FULL-SIZE,2,4,AV,X,5,5.1,118
4860,HONDA,CIVIC COUPE,COMPACT,1.5,4,AV,X,7.5,5.9,158
4861,HONDA,CIVIC COUPE,COMPACT,1.5,4,M6,X,7.7,5.7,158
4862,HONDA,CIVIC COUPE,COMPACT,2,4,AV,X,7.8,6,163
4863,HONDA,CIVIC COUPE,COMPACT,2,4,M6,X,8.5,6.1,173
4864,HONDA,CIVIC COUPE Si,COMPACT,1.5,4,M6,Z,8.4,6.2,173
4865,HONDA,CIVIC HATCHBACK,FULL-SIZE,1.5,4,AV,X,7.7,6,162
4866,HONDA,CIVIC HATCHBACK,FULL-SIZE,1.5,4,AV7,X,7.9,6.6,170
4867,HONDA,CIVIC HATCHBACK,FULL-SIZE,1.5,4,M6,X,8,6.2,167
4868,HONDA,CIVIC HATCHBACK SPORT,FULL-SIZE,1.5,4,AV7,Z,7.9,6.6,170
4869,HONDA,CIVIC HATCHBACK SPORT,FULL-SIZE,1.5,4,M6,Z,8,6.2,167
4870,HONDA,CIVIC SEDAN,MID-SIZE,1.5,4,AV,X,7.4,5.6,153
4871,HONDA,CIVIC SEDAN,MID-SIZE,2,4,AV,X,7.8,6,163
4872,HONDA,CIVIC SEDAN,MID-SIZE,2,4,M6,X,8.5,6,172
4873,HONDA,CIVIC SEDAN Si,MID-SIZE,1.5,4,M6,Z,8.4,6.2,173
4874,HONDA,CIVIC TYPE R,FULL-SIZE,2,4,M6,Z,10.6,8.3,224
4875,HONDA,CR-V,SUV - SMALL,1.5,4,AV,X,8.4,7,181
4876,HONDA,CR-V AWD,SUV - SMALL,1.5,4,AV,X,8.7,7.2,188
4877,HONDA,FIT,STATION WAGON - SMALL,1.5,4,AV,X,7,5.9,151
4878,HONDA,FIT,STATION WAGON - SMALL,1.5,4,AV7,X,7.6,6.5,166
4879,HONDA,FIT,STATION WAGON - SMALL,1.5,4,M6,X,8.1,6.6,174
4880,HONDA,HR-V,STATION WAGON - SMALL,1.8,4,AV,X,8.3,6.9,180
4881,HONDA,HR-V,STATION WAGON - SMALL,1.8,4,AV7,X,8.3,6.9,180
4882,HONDA,HR-V,STATION WAGON - SMALL,1.8,4,M6,X,9.4,7.1,195
4883,HONDA,HR-V AWD,STATION WAGON - SMALL,1.8,4,AV,X,8.9,7.5,194
4884,HONDA,HR-V AWD,STATION WAGON - SMALL,1.8,4,AV7,X,8.9,7.5,194
4885,HONDA,ODYSSEY,MINIVAN,3.5,6,AS9,X,12.6,8.4,252
4886,HONDA,ODYSSEY TOURING,MINIVAN,3.5,6,AS10,X,12.2,8.5,247
4887,HONDA,PILOT AWD,SUV - SMALL,3.5,6,A6,X,13,9.3,266
4888,HONDA,PILOT AWD,SUV - SMALL,3.5,6,AS9,X,12.4,9.3,256
4889,HONDA,RIDGELINE AWD,PICKUP TRUCK - STANDARD,3.5,6,A6,X,12.8,9.5,264
4890,HYUNDAI,ELANTRA,MID-SIZE,1.6,4,AM7,X,8.9,7,189
4891,HYUNDAI,ACCENT,COMPACT,1.6,4,AS6,X,8.3,6.2,173
4892,HYUNDAI,ACCENT,COMPACT,1.6,4,M6,X,8.2,6.3,173
4893,HYUNDAI,ELANTRA,MID-SIZE,1.6,4,M6,X,10.7,7.8,221
4894,HYUNDAI,ELANTRA,MID-SIZE,2,4,AS6,X,8.3,6.4,174
4895,HYUNDAI,ELANTRA,MID-SIZE,2,4,M6,X,9.3,6.4,188
4896,HYUNDAI,ELANTRA GT,FULL-SIZE,1.6,4,AM7,X,9.2,7.1,194
4897,HYUNDAI,ELANTRA GT,FULL-SIZE,1.6,4,M6,X,10.7,8.1,226
4898,HYUNDAI,ELANTRA GT,FULL-SIZE,2,4,AS6,X,9.4,7.2,198
4899,HYUNDAI,ELANTRA GT,FULL-SIZE,2,4,M6,X,9.8,7.3,205
4900,HYUNDAI,IONIQ,FULL-SIZE,1.6,4,AM6,X,4.3,4.4,102
4901,HYUNDAI,IONIQ BLUE,FULL-SIZE,1.6,4,AM6,X,4.2,4,96
4902,HYUNDAI,KONA,SUV - SMALL,2,4,AS6,X,8.6,7,186
4903,HYUNDAI,KONA AWD,SUV - SMALL,1.6,4,AM7,X,9,8,201
4904,HYUNDAI,KONA AWD,SUV - SMALL,2,4,AS6,X,9.2,7.8,202
4905,HYUNDAI,SANTA FE,SUV - SMALL,3.3,6,AS6,X,12.9,9.4,265
4906,HYUNDAI,SANTA FE AWD,SUV - SMALL,3.3,6,AS6,X,13,9.7,269
4907,HYUNDAI,SANTA FE ULTIMATE AWD,SUV - SMALL,3.3,6,AS6,X,13.9,10.8,295
4908,HYUNDAI,SANTA FE SPORT,SUV - SMALL,2.4,4,AS6,X,11.1,8.6,235
4909,HYUNDAI,SANTA FE SPORT AWD,SUV - SMALL,2.4,4,AS6,X,12,9.1,253
4910,HYUNDAI,SANTA FE SPORT ULTIMATE AWD,SUV - SMALL,2,4,AS6,X,12.5,9.6,264
4911,HYUNDAI,SONATA,FULL-SIZE,2,4,AS8,X,10.4,7.4,212
4912,HYUNDAI,SONATA,FULL-SIZE,2.4,4,AS6,X,9.8,6.9,202
4913,HYUNDAI,SONATA HYBRID,MID-SIZE,2,4,AM6,X,6,5.3,135
4914,HYUNDAI,SONATA HYBRID SE,MID-SIZE,2,4,AM6,X,5.9,5.1,132
4915,HYUNDAI,TUCSON,SUV - SMALL,2,4,AS6,X,10.1,7.8,213
4916,HYUNDAI,TUCSON AWD,SUV - SMALL,1.6,4,AM7,X,9.9,8.5,221
4917,HYUNDAI,TUCSON AWD,SUV - SMALL,2,4,AS6,X,11,9.1,241
